Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax,Total,Date,Time,Payment,Rating
INV000224,A,Yangon,Member,Female,Sports and travel,37.75,4,7.55,158.55,11-01-2023,16:28,Ewallet,7.8
INV000225,A,Yangon,Normal,Female,Home and lifestyle,44.4,5,11.1,233.1,11-01-2023,12:57,Ewallet,6.9
INV000226,B,Mandalay,Normal,Male,Health and beauty,48.3,9,21.735,456.435,11-01-2023,18:42,Ewallet,8.7
INV000227,A,Yangon,Member,Female,Sports and travel,65.01,4,13.002,273.042,11-01-2023,13:04,Ewallet,5.3
INV000228,A,Yangon,Normal,Female,Electronic accessories,21.63,4,4.326,90.846,11-01-2023,12:47,Ewallet,6.2
INV000229,C,Naypyitaw,Normal,Male,Food and beverages,78.47,7,27.4645,576.7545,11-01-2023,06:25,Ewallet,6.5
INV000230,B,Mandalay,Normal,Male,Electronic accessories,26.88,5,6.72,141.12,11-01-2023,01:04,Ewallet,9.0
INV000231,C,Naypyitaw,Member,Male,Food and beverages,13.79,1,0.6895,14.4795,11-01-2023,16:34,Ewallet,7.9
INV000232,C,Naypyitaw,Member,Male,Electronic accessories,21.32,2,2.132,44.772,11-01-2023,10:23,Credit card,6.9
INV000233,C,Naypyitaw,Member,Female,Electronic accessories,79.87,1,3.9935,83.8635,11-01-2023,01:44,Ewallet,8.0
INV000234,B,Mandalay,Normal,Female,Food and beverages,34.86,2,3.486,73.206,11-01-2023,03:51,Cash,7.8
INV000235,C,Naypyitaw,Normal,Female,Health and beauty,64.64,7,22.624,475.104,11-01-2023,14:15,Credit card,4.6
INV000236,B,Mandalay,Member,Female,Food and beverages,13.38,7,4.683,98.343,11-01-2023,00:42,Cash,8.8
INV000237,A,Yangon,Member,Female,Food and beverages,44.5,4,8.9,186.9,11-01-2023,07:15,Credit card,8.0
INV000238,A,Yangon,Member,Male,Food and beverages,68.77,8,27.508,577.668,11-01-2023,22:23,Cash,4.5
INV000239,C,Naypyitaw,Normal,Female,Health and beauty,96.86,2,9.686,203.406,11-01-2023,16:02,Ewallet,7.7
INV000240,B,Mandalay,Normal,Female,Fashion accessories,89.73,10,44.865,942.165,11-01-2023,02:28,Ewallet,6.8
INV000241,A,Yangon,Member,Female,Sports and travel,23.94,10,11.97,251.37,11-01-2023,13:02,Ewallet,7.6
INV000242,A,Yangon,Member,Female,Sports and travel,44.59,2,4.459,93.639,11-01-2023,13:09,Ewallet,9.6
INV000243,B,Mandalay,Member,Male,Food and beverages,35.45,7,12.4075,260.5575,12-01-2023,00:38,Credit card,9.5
INV000244,A,Yangon,Normal,Male,Fashion accessories,84.94,8,33.976,713.496,12-01-2023,03:57,Credit card,7.9
INV000245,A,Yangon,Normal,Male,Health and beauty,93.43,2,9.343,196.203,12-01-2023,12:49,Ewallet,8.4
INV000246,B,Mandalay,Member,Male,Sports and travel,75.22,5,18.805,394.905,12-01-2023,22:56,Cash,5.8
INV000247,C,Naypyitaw,Normal,Male,Sports and travel,66.63,5,16.6575,349.8075,12-01-2023,18:54,Ewallet,7.3
INV000248,B,Mandalay,Normal,Male,Health and beauty,34.73,3,5.2095,109.3995,12-01-2023,20:47,Credit card,7.9
INV000249,A,Yangon,Normal,Female,Home and lifestyle,26.73,9,12.0285,252.5985,12-01-2023,01:51,Credit card,7.3
INV000250,A,Yangon,Normal,Female,Sports and travel,76.37,9,34.3665,721.6965,12-01-2023,23:20,Cash,8.5
INV000251,B,Mandalay,Member,Male,Food and beverages,21.1,4,4.22,88.62,12-01-2023,17:23,Credit card,5.3
INV000252,A,Yangon,Normal,Female,Food and beverages,12.59,4,2.518,52.878,12-01-2023,03:07,Credit card,4.6
INV000253,C,Naypyitaw,Member,Female,Home and lifestyle,15.77,10,7.885,165.585,12-01-2023,17:58,Credit card,4.3
INV000254,C,Naypyitaw,Normal,Male,Sports and travel,83.43,1,4.1715,87.6015,12-01-2023,22:22,Ewallet,4.4
INV000255,A,Yangon,Normal,Female,Food and beverages,80.19,3,12.0285,252.5985,12-01-2023,07:11,Cash,4.7
INV000256,B,Mandalay,Member,Male,Sports and travel,15.57,9,7.0065,147.1365,12-01-2023,16:59,Ewallet,5.0
INV000257,C,Naypyitaw,Member,Male,Home and lifestyle,71.05,7,24.8675,522.2175,12-01-2023,02:16,Credit card,5.2
INV000258,C,Naypyitaw,Normal,Male,Food and beverages,72.32,6,21.696,455.616,12-01-2023,11:49,Cash,5.8
INV000259,B,Mandalay,Member,Female,Electronic accessories,87.67,5,21.9175,460.2675,12-01-2023,00:48,Cash,9.6
INV000260,B,Mandalay,Normal,Female,Electronic accessories,90.94,8,36.376,763.896,12-01-2023,22:16,Ewallet,4.3
INV000261,A,Yangon,Member,Male,Sports and travel,68.47,4,13.694,287.574,12-01-2023,12:04,Ewallet,4.3
INV000262,A,Yangon,Member,Male,Sports and travel,80.05,10,40.025,840.525,12-01-2023,23:43,Credit card,6.7
INV000263,B,Mandalay,Member,Male,Sports and travel,12.99,4,2.598,54.558,12-01-2023,04:09,Cash,6.1
INV000264,A,Yangon,Normal,Female,Electronic accessories,75.19,4,15.038,315.798,12-01-2023,15:43,Credit card,4.3
INV000265,C,Naypyitaw,Member,Male,Food and beverages,97.34,2,9.734,204.414,13-01-2023,19:14,Credit card,5.1
INV000266,A,Yangon,Member,Male,Sports and travel,41.11,9,18.4995,388.4895,13-01-2023,02:40,Ewallet,5.4
INV000267,A,Yangon,Normal,Male,Health and beauty,56.58,2,5.658,118.818,13-01-2023,00:27,Credit card,4.4
INV000268,B,Mandalay,Normal,Female,Fashion accessories,50.79,1,2.5395,53.3295,13-01-2023,14:01,Ewallet,9.7
INV000269,B,Mandalay,Normal,Female,Home and lifestyle,67.94,6,20.382,428.022,13-01-2023,09:47,Ewallet,7.1
INV000270,B,Mandalay,Member,Female,Home and lifestyle,79.98,7,27.993,587.853,13-01-2023,04:36,Ewallet,6.0
INV000271,B,Mandalay,Normal,Female,Food and beverages,68.71,4,13.742,288.582,13-01-2023,10:03,Ewallet,9.7
INV000272,C,Naypyitaw,Normal,Male,Electronic accessories,15.8,3,2.37,49.77,13-01-2023,17:47,Cash,7.0
INV000273,A,Yangon,Normal,Male,Home and lifestyle,43.86,3,6.579,138.159,13-01-2023,11:48,Credit card,5.2
INV000274,C,Naypyitaw,Member,Female,Health and beauty,61.41,5,15.3525,322.4025,13-01-2023,18:15,Credit card,6.4
INV000275,B,Mandalay,Normal,Female,Sports and travel,71.94,2,7.194,151.074,13-01-2023,12:54,Cash,6.2
INV000276,B,Mandalay,Member,Female,Health and beauty,63.23,7,22.1305,464.7405,13-01-2023,17:03,Cash,8.4
INV000277,B,Mandalay,Member,Female,Fashion accessories,96.13,3,14.4195,302.8095,13-01-2023,09:03,Ewallet,8.4
INV000278,A,Yangon,Normal,Male,Food and beverages,69.44,2,6.944,145.824,13-01-2023,21:23,Credit card,9.9
INV000279,C,Naypyitaw,Member,Male,Health and beauty,18.28,4,3.656,76.776,13-01-2023,15:29,Ewallet,6.3
INV000280,B,Mandalay,Member,Male,Sports and travel,91.72,6,27.516,577.836,13-01-2023,03:30,Credit card,9.9
INV000281,B,Mandalay,Normal,Male,Food and beverages,32.63,6,9.789,205.569,13-01-2023,19:14,Credit card,7.2
INV000282,A,Yangon,Member,Female,Fashion accessories,74.0,3,11.1,233.1,13-01-2023,09:05,Ewallet,6.7
INV000283,B,Mandalay,Normal,Female,Fashion accessories,75.69,3,11.3535,238.4235,13-01-2023,04:48,Ewallet,8.1
INV000284,A,Yangon,Normal,Female,Fashion accessories,86.16,1,4.308,90.468,13-01-2023,16:07,Ewallet,4.5
INV000285,C,Naypyitaw,Normal,Male,Fashion accessories,42.07,5,10.5175,220.8675,13-01-2023,03:46,Credit card,6.4
INV000286,B,Mandalay,Normal,Male,Health and beauty,80.17,2,8.017,168.357,13-01-2023,18:58,Credit card,8.0
INV000287,C,Naypyitaw,Member,Female,Fashion accessories,50.97,4,10.194,214.074,14-01-2023,08:20,Cash,6.3
INV000288,B,Mandalay,Member,Female,Health and beauty,13.74,8,5.496,115.416,14-01-2023,04:29,Credit card,5.7
INV000289,B,Mandalay,Member,Male,Home and lifestyle,77.1,9,34.695,728.595,14-01-2023,04:43,Ewallet,9.8
INV000290,B,Mandalay,Member,Male,Health and beauty,35.06,4,7.012,147.252,14-01-2023,06:37,Ewallet,4.7
INV000291,A,Yangon,Member,Male,Health and beauty,51.72,9,23.274,488.754,14-01-2023,20:26,Ewallet,5.4
INV000292,B,Mandalay,Normal,Male,Sports and travel,88.07,2,8.807,184.947,14-01-2023,19:10,Cash,7.2
INV000293,B,Mandalay,Member,Female,Home and lifestyle,33.83,2,3.383,71.043,14-01-2023,11:00,Ewallet,9.0
INV000294,C,Naypyitaw,Member,Male,Health and beauty,90.96,4,18.192,382.032,14-01-2023,17:38,Credit card,9.3
INV000295,C,Naypyitaw,Normal,Male,Sports and travel,91.05,9,40.9725,860.4225,14-01-2023,10:58,Credit card,6.7
INV000296,C,Naypyitaw,Normal,Female,Health and beauty,72.53,4,14.506,304.626,14-01-2023,05:47,Ewallet,6.3
INV000297,C,Naypyitaw,Normal,Female,Electronic accessories,52.09,9,23.4405,492.2505,14-01-2023,18:30,Cash,9.3
INV000298,A,Yangon,Member,Female,Electronic accessories,90.76,3,13.614,285.894,14-01-2023,23:23,Cash,6.7
INV000299,C,Naypyitaw,Normal,Female,Home and lifestyle,49.82,4,9.964,209.244,14-01-2023,10:52,Cash,9.1
INV000300,A,Yangon,Normal,Female,Sports and travel,35.36,7,12.376,259.896,14-01-2023,05:40,Cash,5.3
INV000301,C,Naypyitaw,Member,Male,Health and beauty,82.68,1,4.134,86.814,14-01-2023,09:12,Credit card,7.2
INV000302,B,Mandalay,Normal,Male,Food and beverages,70.11,3,10.5165,220.8465,14-01-2023,15:06,Ewallet,5.6
INV000303,C,Naypyitaw,Member,Female,Food and beverages,73.55,1,3.6775,77.2275,14-01-2023,22:04,Credit card,9.7
INV000304,B,Mandalay,Normal,Female,Fashion accessories,32.93,7,11.5255,242.0355,14-01-2023,14:09,Ewallet,8.0
INV000305,B,Mandalay,Normal,Male,Home and lifestyle,63.07,8,25.228,529.788,14-01-2023,18:27,Credit card,6.4
INV000306,A,Yangon,Normal,Female,Food and beverages,70.4,2,7.04,147.84,14-01-2023,21:29,Cash,4.8
INV000307,A,Yangon,Member,Male,Sports and travel,66.77,5,16.6925,350.5425,14-01-2023,06:26,Cash,4.9
INV000308,A,Yangon,Member,Male,Home and lifestyle,53.25,10,26.625,559.125,14-01-2023,23:00,Ewallet,7.4
INV000309,C,Naypyitaw,Normal,Male,Fashion accessories,85.26,6,25.578,537.138,15-01-2023,18:50,Cash,8.0
INV000310,A,Yangon,Member,Female,Fashion accessories,49.73,2,4.973,104.433,15-01-2023,03:14,Credit card,9.5
INV000311,C,Naypyitaw,Member,Female,Electronic accessories,42.93,6,12.879,270.459,15-01-2023,23:23,Cash,6.2
INV000312,A,Yangon,Member,Female,Food and beverages,89.22,1,4.461,93.681,15-01-2023,09:18,Ewallet,4.2
INV000313,C,Naypyitaw,Normal,Male,Home and lifestyle,46.46,1,2.323,48.783,15-01-2023,14:40,Cash,7.6
INV000314,C,Naypyitaw,Member,Female,Fashion accessories,50.41,4,10.082,211.722,15-01-2023,13:56,Ewallet,9.9
INV000315,C,Naypyitaw,Member,Female,Home and lifestyle,28.59,10,14.295,300.195,15-01-2023,04:21,Credit card,6.8
INV000316,A,Yangon,Normal,Male,Food and beverages,95.08,5,23.77,499.17,15-01-2023,17:38,Credit card,7.6
INV000317,B,Mandalay,Normal,Male,Home and lifestyle,95.54,4,19.108,401.268,15-01-2023,01:48,Credit card,8.6
INV000318,B,Mandalay,Member,Male,Electronic accessories,24.98,5,6.245,131.145,15-01-2023,23:22,Credit card,6.1
INV000319,B,Mandalay,Normal,Female,Health and beauty,55.16,5,13.79,289.59,15-01-2023,04:59,Credit card,7.3
INV000320,A,Yangon,Normal,Male,Home and lifestyle,23.4,2,2.34,49.14,15-01-2023,02:18,Ewallet,8.7
INV000321,B,Mandalay,Member,Female,Health and beauty,80.53,3,12.0795,253.6695,15-01-2023,02:44,Credit card,4.9
INV000322,B,Mandalay,Normal,Female,Home and lifestyle,21.78,5,5.445,114.345,15-01-2023,04:26,Ewallet,6.8
INV000323,A,Yangon,Normal,Male,Sports and travel,15.14,8,6.056,127.176,15-01-2023,17:23,Cash,4.2
INV000324,B,Mandalay,Normal,Female,Sports and travel,53.02,6,15.906,334.026,15-01-2023,17:02,Ewallet,6.9
INV000325,C,Naypyitaw,Normal,Male,Home and lifestyle,55.5,9,24.975,524.475,15-01-2023,08:18,Cash,9.2
INV000326,B,Mandalay,Member,Male,Sports and travel,81.79,3,12.2685,257.6385,15-01-2023,17:51,Credit card,4.4
INV000327,A,Yangon,Normal,Male,Home and lifestyle,37.76,3,5.664,118.944,15-01-2023,07:22,Ewallet,9.8
INV000328,A,Yangon,Normal,Female,Fashion accessories,71.21,3,10.6815,224.3115,15-01-2023,15:05,Ewallet,5.8
INV000329,C,Naypyitaw,Normal,Female,Home and lifestyle,28.75,9,12.9375,271.6875,15-01-2023,22:06,Credit card,5.2
INV000330,B,Mandalay,Member,Female,Home and lifestyle,75.67,9,34.0515,715.0815,15-01-2023,00:00,Ewallet,4.0
INV000331,B,Mandalay,Normal,Male,Health and beauty,85.29,2,8.529,179.109,16-01-2023,11:42,Ewallet,6.9
INV000332,A,Yangon,Member,Female,Fashion accessories,37.25,8,14.9,312.9,16-01-2023,15:09,Credit card,9.7
INV000333,A,Yangon,Normal,Male,Fashion accessories,36.66,8,14.664,307.944,16-01-2023,06:14,Credit card,5.5
INV000334,C,Naypyitaw,Member,Female,Food and beverages,69.35,2,6.935,145.635,16-01-2023,04:54,Cash,5.8
INV000335,A,Yangon,Member,Female,Food and beverages,61.91,7,21.6685,455.0385,16-01-2023,05:20,Cash,5.3
INV000336,A,Yangon,Member,Male,Health and beauty,77.61,1,3.8805,81.4905,16-01-2023,03:02,Cash,6.7
INV000337,C,Naypyitaw,Normal,Female,Sports and travel,70.75,2,7.075,148.575,16-01-2023,06:51,Ewallet,5.8
INV000338,A,Yangon,Normal,Female,Food and beverages,91.59,8,36.636,769.356,16-01-2023,17:15,Cash,5.7
INV000339,A,Yangon,Normal,Male,Health and beauty,76.63,9,34.4835,724.1535,16-01-2023,16:30,Ewallet,8.7
INV000340,B,Mandalay,Normal,Male,Electronic accessories,51.56,6,15.468,324.828,16-01-2023,05:24,Credit card,4.5
INV000341,B,Mandalay,Normal,Male,Home and lifestyle,60.28,2,6.028,126.588,16-01-2023,07:07,Cash,9.4
INV000342,B,Mandalay,Member,Female,Sports and travel,70.09,1,3.5045,73.5945,16-01-2023,07:50,Cash,6.3
INV000343,C,Naypyitaw,Normal,Female,Food and beverages,73.46,5,18.365,385.665,16-01-2023,15:28,Ewallet,4.8
INV000344,B,Mandalay,Normal,Male,Food and beverages,52.31,3,7.8465,164.7765,16-01-2023,21:56,Ewallet,6.2
INV000345,B,Mandalay,Normal,Male,Home and lifestyle,50.74,2,5.074,106.554,16-01-2023,03:46,Cash,4.3
INV000346,B,Mandalay,Member,Male,Sports and travel,85.68,9,38.556,809.676,16-01-2023,05:28,Credit card,8.4
INV000347,C,Naypyitaw,Normal,Male,Food and beverages,13.2,9,5.94,124.74,16-01-2023,12:55,Cash,8.4
INV000348,A,Yangon,Normal,Male,Sports and travel,73.48,6,22.044,462.924,16-01-2023,18:08,Credit card,5.7
INV000349,C,Naypyitaw,Member,Female,Fashion accessories,55.91,5,13.9775,293.5275,16-01-2023,09:17,Ewallet,9.5
INV000350,B,Mandalay,Normal,Female,Electronic accessories,12.8,3,1.92,40.32,16-01-2023,01:50,Ewallet,9.4
INV000351,A,Yangon,Normal,Male,Sports and travel,13.71,10,6.855,143.955,16-01-2023,03:49,Credit card,6.7
INV000352,A,Yangon,Member,Female,Electronic accessories,86.28,6,25.884,543.564,16-01-2023,02:54,Credit card,4.7
INV000353,A,Yangon,Member,Male,Health and beauty,78.81,10,39.405,827.505,17-01-2023,08:38,Ewallet,6.2
INV000354,A,Yangon,Member,Female,Food and beverages,96.7,3,14.505,304.605,17-01-2023,07:36,Cash,9.0
INV000355,C,Naypyitaw,Member,Male,Fashion accessories,23.56,8,9.424,197.904,17-01-2023,03:14,Credit card,9.6
INV000356,C,Naypyitaw,Member,Female,Sports and travel,15.15,10,7.575,159.075,17-01-2023,18:47,Credit card,8.7
INV000357,B,Mandalay,Normal,Male,Sports and travel,79.15,1,3.9575,83.1075,17-01-2023,18:33,Ewallet,4.8
INV000358,C,Naypyitaw,Normal,Male,Home and lifestyle,23.08,5,5.77,121.17,17-01-2023,07:35,Cash,6.3
INV000359,B,Mandalay,Member,Male,Sports and travel,40.02,6,12.006,252.126,17-01-2023,09:18,Ewallet,8.1
INV000360,B,Mandalay,Normal,Female,Sports and travel,30.49,8,12.196,256.116,17-01-2023,15:45,Ewallet,8.6
INV000361,C,Naypyitaw,Normal,Female,Food and beverages,65.26,6,19.578,411.138,17-01-2023,07:25,Cash,7.3
INV000362,C,Naypyitaw,Member,Female,Fashion accessories,49.65,1,2.4825,52.1325,17-01-2023,05:30,Credit card,9.1
INV000363,A,Yangon,Normal,Female,Sports and travel,94.68,8,37.872,795.312,17-01-2023,18:33,Cash,5.3
INV000364,C,Naypyitaw,Normal,Male,Fashion accessories,65.39,10,32.695,686.595,17-01-2023,23:33,Ewallet,8.8
INV000365,B,Mandalay,Normal,Male,Home and lifestyle,56.41,2,5.641,118.461,17-01-2023,15:29,Credit card,5.0
INV000366,C,Naypyitaw,Normal,Male,Fashion accessories,67.01,7,23.4535,492.5235,17-01-2023,09:52,Ewallet,7.4
INV000367,B,Mandalay,Member,Male,Food and beverages,10.8,5,2.7,56.7,17-01-2023,19:39,Ewallet,7.8
INV000368,A,Yangon,Member,Female,Home and lifestyle,32.59,9,14.6655,307.9755,17-01-2023,05:48,Cash,8.0
INV000369,A,Yangon,Member,Female,Home and lifestyle,94.98,1,4.749,99.729,17-01-2023,10:00,Credit card,6.2
INV000370,C,Naypyitaw,Normal,Male,Home and lifestyle,94.63,10,47.315,993.615,17-01-2023,11:57,Cash,10.0
INV000371,C,Naypyitaw,Normal,Female,Sports and travel,85.41,1,4.2705,89.6805,17-01-2023,18:01,Credit card,9.8
INV000372,A,Yangon,Normal,Male,Health and beauty,30.35,1,1.5175,31.8675,17-01-2023,23:44,Ewallet,8.1
INV000373,A,Yangon,Member,Female,Home and lifestyle,60.14,5,15.035,315.735,17-01-2023,01:38,Ewallet,9.0
INV000374,A,Yangon,Member,Male,Electronic accessories,89.44,5,22.36,469.56,17-01-2023,07:41,Credit card,6.9
INV000375,C,Naypyitaw,Member,Male,Health and beauty,36.32,7,12.712,266.952,18-01-2023,15:23,Cash,6.2
INV000376,A,Yangon,Normal,Male,Home and lifestyle,18.46,8,7.384,155.064,18-01-2023,03:08,Credit card,8.6
INV000377,C,Naypyitaw,Normal,Female,Health and beauty,51.23,5,12.8075,268.9575,18-01-2023,21:11,Ewallet,9.6
INV000378,C,Naypyitaw,Normal,Male,Health and beauty,62.55,6,18.765,394.065,18-01-2023,22:29,Ewallet,9.8
INV000379,A,Yangon,Member,Male,Sports and travel,30.51,3,4.5765,96.1065,18-01-2023,05:41,Credit card,9.8
INV000380,A,Yangon,Normal,Male,Health and beauty,85.51,7,29.9285,628.4985,18-01-2023,05:05,Credit card,8.9
INV000381,A,Yangon,Member,Male,Fashion accessories,39.99,6,11.997,251.937,18-01-2023,08:23,Credit card,7.3
INV000382,A,Yangon,Member,Male,Electronic accessories,73.13,2,7.313,153.573,18-01-2023,12:46,Cash,5.6
INV000383,C,Naypyitaw,Member,Male,Sports and travel,94.48,9,42.516,892.836,18-01-2023,15:16,Cash,8.7
INV000384,B,Mandalay,Member,Male,Health and beauty,49.94,2,4.994,104.874,18-01-2023,01:43,Ewallet,4.6
INV000385,B,Mandalay,Member,Female,Food and beverages,86.69,1,4.3345,91.0245,18-01-2023,12:42,Ewallet,4.9
INV000386,A,Yangon,Normal,Male,Home and lifestyle,20.58,1,1.029,21.609,18-01-2023,18:19,Cash,6.6
INV000387,C,Naypyitaw,Member,Female,Sports and travel,79.97,4,15.994,335.874,18-01-2023,06:08,Ewallet,9.0
INV000388,A,Yangon,Normal,Female,Electronic accessories,48.95,4,9.79,205.59,18-01-2023,12:07,Credit card,8.9
INV000389,C,Naypyitaw,Normal,Male,Food and beverages,54.93,6,16.479,346.059,18-01-2023,16:39,Ewallet,8.8
INV000390,C,Naypyitaw,Member,Male,Home and lifestyle,87.01,4,17.402,365.442,18-01-2023,18:38,Ewallet,5.7
INV000391,B,Mandalay,Normal,Male,Fashion accessories,65.61,3,9.8415,206.6715,18-01-2023,16:54,Credit card,4.1
INV000392,B,Mandalay,Member,Male,Sports and travel,35.6,5,8.9,186.9,18-01-2023,21:46,Cash,9.6
INV000393,C,Naypyitaw,Normal,Male,Fashion accessories,31.99,1,1.5995,33.5895,18-01-2023,22:21,Ewallet,6.0
INV000394,B,Mandalay,Member,Female,Sports and travel,97.4,4,19.48,409.08,18-01-2023,06:30,Cash,5.2
INV000395,C,Naypyitaw,Normal,Female,Sports and travel,34.73,2,3.473,72.933,18-01-2023,13:50,Cash,9.9
INV000396,A,Yangon,Normal,Male,Electronic accessories,96.39,5,24.0975,506.0475,18-01-2023,23:55,Cash,8.4
INV000397,B,Mandalay,Member,Male,Health and beauty,45.39,3,6.8085,142.9785,19-01-2023,12:57,Cash,8.4
INV000398,C,Naypyitaw,Normal,Female,Fashion accessories,22.81,7,7.9835,167.6535,19-01-2023,21:58,Ewallet,9.6
INV000399,A,Yangon,Member,Female,Sports and travel,50.76,3,7.614,159.894,19-01-2023,06:06,Cash,7.8
INV000400,B,Mandalay,Member,Male,Electronic accessories,50.11,6,15.033,315.693,19-01-2023,12:24,Cash,5.5
INV000401,A,Yangon,Member,Male,Electronic accessories,49.97,5,12.4925,262.3425,19-01-2023,18:22,Ewallet,9.6
INV000402,A,Yangon,Normal,Female,Electronic accessories,43.25,1,2.1625,45.4125,19-01-2023,14:40,Cash,9.6
INV000403,C,Naypyitaw,Normal,Female,Sports and travel,74.59,10,37.295,783.195,19-01-2023,15:27,Cash,9.9
INV000404,A,Yangon,Member,Female,Electronic accessories,18.24,5,4.56,95.76,19-01-2023,19:10,Credit card,9.2
INV000405,B,Mandalay,Normal,Male,Electronic accessories,98.67,1,4.9335,103.6035,19-01-2023,00:42,Cash,5.5
INV000406,B,Mandalay,Member,Male,Food and beverages,88.09,4,17.618,369.978,19-01-2023,17:50,Ewallet,6.1
INV000407,A,Yangon,Member,Female,Home and lifestyle,50.85,3,7.6275,160.1775,19-01-2023,22:17,Cash,7.6
INV000408,C,Naypyitaw,Member,Female,Fashion accessories,44.11,4,8.822,185.262,19-01-2023,05:18,Cash,5.2
INV000409,C,Naypyitaw,Normal,Female,Home and lifestyle,56.41,3,8.4615,177.6915,19-01-2023,08:13,Cash,9.5
INV000410,C,Naypyitaw,Normal,Male,Sports and travel,42.79,6,12.837,269.577,19-01-2023,09:08,Cash,8.7
INV000411,C,Naypyitaw,Normal,Male,Home and lifestyle,72.79,10,36.395,764.295,19-01-2023,11:19,Cash,7.9
INV000412,B,Mandalay,Member,Female,Fashion accessories,79.87,10,39.935,838.635,19-01-2023,20:08,Ewallet,7.5
INV000413,C,Naypyitaw,Member,Female,Sports and travel,28.69,1,1.4345,30.1245,19-01-2023,13:42,Credit card,4.1
INV000414,C,Naypyitaw,Normal,Male,Food and beverages,16.27,10,8.135,170.835,19-01-2023,14:19,Cash,9.3
INV000415,B,Mandalay,Normal,Male,Sports and travel,35.74,4,7.148,150.108,19-01-2023,02:19,Ewallet,7.1
INV000416,C,Naypyitaw,Member,Male,Electronic accessories,83.74,9,37.683,791.343,19-01-2023,22:14,Ewallet,8.9
INV000417,B,Mandalay,Normal,Male,Electronic accessories,34.16,1,1.708,35.868,19-01-2023,14:40,Ewallet,6.4
INV000418,C,Naypyitaw,Normal,Female,Health and beauty,86.43,10,43.215,907.515,19-01-2023,01:26,Credit card,9.2
INV000419,B,Mandalay,Member,Female,Health and beauty,24.27,5,6.0675,127.4175,20-01-2023,10:52,Credit card,6.3
INV000420,C,Naypyitaw,Member,Male,Food and beverages,73.97,6,22.191,466.011,20-01-2023,10:19,Cash,5.0
INV000421,A,Yangon,Member,Male,Electronic accessories,88.47,10,44.235,928.935,20-01-2023,16:59,Cash,4.7
INV000422,A,Yangon,Member,Male,Fashion accessories,33.82,6,10.146,213.066,20-01-2023,23:25,Credit card,7.7
INV000423,C,Naypyitaw,Member,Female,Health and beauty,58.14,10,29.07,610.47,20-01-2023,02:54,Credit card,5.2
INV000424,A,Yangon,Normal,Male,Electronic accessories,11.97,1,0.5985,12.5685,20-01-2023,04:04,Ewallet,6.0
INV000425,A,Yangon,Normal,Male,Food and beverages,44.88,1,2.244,47.124,20-01-2023,17:10,Credit card,9.7
